"expen","age_ref","sex_ref","white","black","american_indian","asian","other","multi_race","welf_reic","welf_not_reiv","fwagexm","year","quarter"
327.08,26,2,0,0,0,0,0,1,0,1,102312.6,2018,4
333.64,26,2,0,0,0,0,0,1,0,1,108575.4,2018,4
191.02,57,2,1,0,0,0,0,0,0,1,39597,2018,4
202.84874,57,2,1,0,0,0,0,0,0,1,39597,2018,4
508.4098,47,2,1,0,0,0,0,0,0,1,64000,2018,4
482.22002,47,2,1,0,0,0,0,0,0,1,64000,2018,4
292.3,64,1,1,0,0,0,0,0,0,1,269106.5,2018,4
479.41708,64,1,1,0,0,0,0,0,0,1,269973.7,2018,4
229.75,56,2,0,1,0,0,0,0,0,1,2800,2018,4
170.62,56,2,0,1,0,0,0,0,0,1,2800,2018,4
424.27774,30,2,1,0,0,0,0,0,0,1,31000,2018,4
331.69561,30,2,1,0,0,0,0,0,0,1,31000,2018,4
103.24,53,1,1,0,0,0,0,0,0,1,15000,2018,4
404.34,53,1,1,0,0,0,0,0,0,1,15000,2018,4
517.73,39,2,0,0,0,0,0,1,0,1,141000,2018,4
468.38978,39,2,0,0,0,0,0,1,0,1,141000,2018,4
1138.72623,39,2,1,0,0,0,0,0,0,1,90000,2018,4
978.34,39,2,1,0,0,0,0,0,0,1,90000,2018,4
1213.00147,39,1,1,0,0,0,0,0,0,1,197000,2018,4
2867.8664,39,1,1,0,0,0,0,0,0,1,197000,2018,4
20.63,45,2,1,0,0,0,0,0,0,1,60000,2018,4
80.06,70,2,0,1,0,0,0,0,0,1,10000,2018,4
153.03,70,2,0,1,0,0,0,0,0,1,10000,2018,4
84,22,1,0,1,0,0,0,0,0,1,75432,2018,4
323.41002,64,2,1,0,0,0,0,0,0,1,30000,2018,4
338.13204,64,2,1,0,0,0,0,0,0,1,30000,2018,4
133.43,60,2,1,0,0,0,0,0,0,1,35000,2018,4
9.94,60,2,1,0,0,0,0,0,0,1,35000,2018,4
317.43,29,2,0,0,0,0,0,1,0,1,65000,2018,4
155.78,29,2,0,0,0,0,0,1,0,1,65000,2018,4
460.57,33,2,0,0,0,0,0,1,0,1,49000,2018,4
371.48,33,2,0,0,0,0,0,1,0,1,49000,2018,4
225.2,88,2,1,0,0,0,0,0,0,1,17146.6,2018,4
213.13,30,1,1,0,0,0,0,0,0,1,30000,2018,4
309.55,30,1,1,0,0,0,0,0,0,1,30000,2018,4
76.47,29,2,1,0,0,0,0,0,0,1,28000,2018,4
304.34,29,2,1,0,0,0,0,0,0,1,28000,2018,4
438.86,22,1,1,0,0,0,0,0,0,1,26000,2018,4
371.45,22,1,1,0,0,0,0,0,0,1,26000,2018,4
544.89,26,1,0,0,0,1,0,0,0,1,74200,2018,4
494.48,26,1,0,0,0,1,0,0,0,1,74200,2018,4
86.61,26,1,1,0,0,0,0,0,0,1,28800,2018,4
72.2,26,1,1,0,0,0,0,0,0,1,28800,2018,4
431.61,36,1,1,0,0,0,0,0,0,1,1e+05,2018,4
72.5,36,1,1,0,0,0,0,0,0,1,1e+05,2018,4
251.92,51,2,1,0,0,0,0,0,0,1,165000,2018,4
668.16,51,2,1,0,0,0,0,0,0,1,165000,2018,4
618.9,34,1,0,1,0,0,0,0,0,1,167275,2018,4
67.34,34,1,0,1,0,0,0,0,0,1,170730.8,2018,4
629.74157,37,2,1,0,0,0,0,0,0,1,71064,2018,4
992.13233,37,2,1,0,0,0,0,0,0,1,68913.6,2018,4
100.84002,41,2,1,0,0,0,0,0,0,1,37144.2,2018,4
102.8,41,2,1,0,0,0,0,0,0,1,25870.8,2018,4
323.2,24,2,1,0,0,0,0,0,0,1,86000,2018,4
276.64,24,2,1,0,0,0,0,0,0,1,86000,2018,4
122.05,25,1,1,0,0,0,0,0,0,1,30000,2018,4
249.01,25,1,1,0,0,0,0,0,0,1,30000,2018,4
580.01681,50,2,1,0,0,0,0,0,0,1,1100,2018,4
168.73,50,2,1,0,0,0,0,0,0,1,1100,2018,4
1037.16,24,1,1,0,0,0,0,0,0,1,307427.7,2018,4
495.89,75,1,1,0,0,0,0,0,0,1,320947.7,2018,4
301.00002,54,1,0,0,0,1,0,0,0,1,58512,2018,4
196.28996,54,1,0,0,0,1,0,0,0,1,73276,2018,4
1604.43114,59,1,1,0,0,0,0,0,0,1,84933.2,2018,4
615.59002,59,1,1,0,0,0,0,0,0,1,107011.4,2018,4
217.57,33,2,0,1,0,0,0,0,0,1,24458.2,2018,4
225.08,33,2,0,1,0,0,0,0,0,1,24601.2,2018,4
50,19,1,1,0,0,0,0,0,0,1,9000,2018,4
54,19,1,1,0,0,0,0,0,0,1,9000,2018,4
375.16,50,2,1,0,0,0,0,0,0,1,514855.4,2018,4
284.76,50,2,1,0,0,0,0,0,0,1,514855.4,2018,4
368.34171,51,2,1,0,0,0,0,0,0,1,9717.8,2018,4
424.32,51,2,1,0,0,0,0,0,0,1,15609.2,2018,4
516.98868,37,1,1,0,0,0,0,0,0,1,53000,2018,4
76.46,37,1,1,0,0,0,0,0,0,1,53000,2018,4
561.48,63,1,1,0,0,0,0,0,0,1,39754.8,2018,4
71.75,63,1,1,0,0,0,0,0,0,1,50654,2018,4
319.65,31,1,1,0,0,0,0,0,0,1,86000,2018,4
533.43,31,1,1,0,0,0,0,0,0,1,86000,2018,4
485.64,23,1,1,0,0,0,0,0,0,1,40000,2018,4
120.58,23,1,1,0,0,0,0,0,0,1,40000,2018,4
248.19,45,2,1,0,0,0,0,0,0,1,85554,2018,4
531.76,45,2,1,0,0,0,0,0,0,1,87296.4,2018,4
297.02536,47,2,1,0,0,0,0,0,0,1,16685,2018,4
196.94,47,2,1,0,0,0,0,0,0,1,17127.2,2018,4
235.1,61,1,1,0,0,0,0,0,0,1,115000,2018,4
333.93,61,1,1,0,0,0,0,0,0,1,115000,2018,4
553.93,30,1,1,0,0,0,0,0,0,1,84207,2018,4
514.08,30,1,1,0,0,0,0,0,0,1,83986.2,2018,4
48.33,70,2,0,0,0,1,0,0,0,1,24440.8,2018,4
116.74,70,2,1,0,0,0,0,0,0,1,18148.8,2018,4
668.33,61,1,0,0,0,1,0,0,0,1,101136.8,2018,4
717.97001,61,1,0,0,0,1,0,0,0,1,296597.9,2018,4
140.96,51,1,1,0,0,0,0,0,0,1,2400,2018,4
66.14,51,1,1,0,0,0,0,0,0,1,2400,2018,4
348.83,62,2,1,0,0,0,0,0,0,1,50000,2018,4
87.83,62,2,1,0,0,0,0,0,0,1,50000,2018,4
505.73,70,1,1,0,0,0,0,0,0,1,130000,2018,4
438.94,70,1,1,0,0,0,0,0,0,1,130000,2018,4
544.33618,35,2,1,0,0,0,0,0,0,1,72880,2018,4
1049.47,35,2,1,0,0,0,0,0,0,1,72880,2018,4
1597.20456,61,1,1,0,0,0,0,0,0,1,15000,2018,4
1394.50237,61,1,1,0,0,0,0,0,0,1,15000,2018,4
496.76108,62,1,0,1,0,0,0,0,0,1,28384,2018,4
559.63076,62,1,0,1,0,0,0,0,0,1,30008.4,2018,4
347.44,36,1,1,0,0,0,0,0,0,1,60000,2018,4
114.2,36,1,1,0,0,0,0,0,0,1,60000,2018,4
289.89292,69,2,1,0,0,0,0,0,0,1,25739,2018,4
293.31,69,2,1,0,0,0,0,0,0,1,25523.8,2018,4
286.4,42,2,1,0,0,0,0,0,0,1,49428,2018,4
458.31,42,2,1,0,0,0,0,0,0,1,59990.2,2018,4
96.48678,28,2,0,0,1,0,0,0,0,1,16000,2018,4
116.11,28,2,0,0,1,0,0,0,0,1,16000,2018,4
278.84,49,2,1,0,0,0,0,0,0,1,90800,2018,4
252.58,49,2,1,0,0,0,0,0,0,1,90800,2018,4
78.34,42,1,0,0,0,1,0,0,0,1,82000,2018,4
148.3,42,1,0,0,0,1,0,0,0,1,82000,2018,4
481.22355,33,2,1,0,0,0,0,0,0,1,120000,2018,4
19135.9,70,2,1,0,0,0,0,0,0,1,10000,2018,4
1180.507,70,2,1,0,0,0,0,0,0,1,10000,2018,4
1565.84774,64,1,1,0,0,0,0,0,0,1,51379.6,2018,4
59.94446,64,1,1,0,0,0,0,0,0,1,66197.8,2018,4
142.66,46,2,1,0,0,0,0,0,0,1,31000,2018,4
105.01,46,2,1,0,0,0,0,0,0,1,31000,2018,4
297.29549,24,2,0,0,1,0,0,0,0,1,95000,2018,4
315.19005,24,2,1,0,0,0,0,0,0,1,2629.8,2018,4
555.13,24,2,1,0,0,0,0,0,0,1,2924.4,2018,4
373.95631,62,2,1,0,0,0,0,0,0,1,18502.4,2018,4
694.11106,62,2,1,0,0,0,0,0,0,1,17114.6,2018,4
369.13,46,1,1,0,0,0,0,0,0,1,110000,2018,4
308.2,46,1,1,0,0,0,0,0,0,1,110000,2018,4
121.8,25,2,1,0,0,0,0,0,0,1,124000,2018,4
210.22,25,2,1,0,0,0,0,0,0,1,124000,2018,4
164.5,32,1,1,0,0,0,0,0,0,1,84000,2018,4
285.59,32,1,1,0,0,0,0,0,0,1,84000,2018,4
117.92,28,2,1,0,0,0,0,0,0,1,41000,2018,4
173.58,35,2,1,0,0,0,0,0,0,1,101960.8,2018,4
196.78002,35,2,1,0,0,0,0,0,0,1,107287.6,2018,4
1823.89,54,2,1,0,0,0,0,0,0,1,333490.9,2018,4
1666.17456,54,2,1,0,0,0,0,0,0,1,331535.5,2018,4
54,40,1,1,0,0,0,0,0,0,1,33350.6,2018,4
92.18,40,1,1,0,0,0,0,0,0,1,21934.8,2018,4
391.27,67,2,0,1,0,0,0,0,0,1,91000,2018,4
117.42,67,2,0,1,0,0,0,0,0,1,91000,2018,4
667.51,63,1,1,0,0,0,0,0,0,1,33087.6,2018,4
689.58,63,1,1,0,0,0,0,0,0,1,35769.2,2018,4
113.12761,62,2,0,0,1,0,0,0,0,1,107690.4,2018,4
246.27527,62,2,0,0,1,0,0,0,0,1,125186.8,2018,4
572.06,48,2,1,0,0,0,0,0,0,1,17868,2018,4
412.74,48,2,1,0,0,0,0,0,0,1,17868,2018,4
552.89,44,2,1,0,0,0,0,0,0,1,158000,2018,4
357.65,44,2,1,0,0,0,0,0,0,1,158000,2018,4
158.48,82,1,1,0,0,0,0,0,0,1,49113,2018,4
168.3,82,1,1,0,0,0,0,0,0,1,51850.2,2018,4
53.96,24,2,1,0,0,0,0,0,0,1,11018.6,2018,4
38.31,24,1,1,0,0,0,0,0,0,1,3049.6,2018,4
23.06,55,1,0,1,0,0,0,0,0,1,85000,2018,4
80.16,55,1,0,1,0,0,0,0,0,1,85000,2018,4
267.26004,70,1,1,0,0,0,0,0,0,1,27980,2018,4
150.26002,70,1,1,0,0,0,0,0,0,1,14039,2018,4
203.08536,28,1,1,0,0,0,0,0,0,1,80527.6,2018,4
226.28,28,1,1,0,0,0,0,0,0,1,316968.9,2018,4
434.57,37,1,1,0,0,0,0,0,0,1,50611.6,2018,4
126.62,23,2,1,0,0,0,0,0,0,1,1000,2018,4
161.89,23,2,1,0,0,0,0,0,0,1,1000,2018,4
278.9684,27,1,1,0,0,0,0,0,0,1,72000,2018,4
126.72,27,1,1,0,0,0,0,0,0,1,72000,2018,4
481.78,56,1,1,0,0,0,0,0,0,1,73921.2,2018,4
166.66,56,1,1,0,0,0,0,0,0,1,257427.7,2018,4
179.26,37,2,1,0,0,0,0,0,0,1,48000,2018,4
240.392,37,2,1,0,0,0,0,0,0,1,48000,2018,4
113.19,58,1,1,0,0,0,0,0,0,1,37354.6,2018,4
479.94,47,2,1,0,0,0,0,0,0,1,26935,2018,4
335.02815,47,2,1,0,0,0,0,0,0,1,25067.8,2018,4
451.05567,57,1,1,0,0,0,0,0,0,1,54000,2018,4
566.89879,57,1,1,0,0,0,0,0,0,1,54000,2018,4
447.99,27,1,1,0,0,0,0,0,0,1,150000,2018,4
909.24475,27,1,1,0,0,0,0,0,0,1,150000,2018,4
674.14,88,1,1,0,0,0,0,0,0,1,24049.6,2018,4
328.66,88,1,1,0,0,0,0,0,0,1,25252.2,2018,4
258.08,52,2,1,0,0,0,0,0,0,1,27040,2018,4
200.12,52,2,1,0,0,0,0,0,0,1,27040,2018,4
160.00002,50,2,0,0,0,1,0,0,0,1,100831.2,2018,4
271,50,2,0,0,0,1,0,0,0,1,97457.2,2018,4
608.13,30,2,1,0,0,0,0,0,0,1,47400,2018,4
460.92,30,2,1,0,0,0,0,0,0,1,47400,2018,4
96.34,41,1,1,0,0,0,0,0,0,1,12673.2,2018,4
121.93,41,1,1,0,0,0,0,0,0,1,12438.6,2018,4
306.82,38,1,1,0,0,0,0,0,0,1,56000,2018,4
665.76,38,1,1,0,0,0,0,0,0,1,56000,2018,4
265.31,21,1,1,0,0,0,0,0,0,1,102000,2018,4
450.87,21,1,1,0,0,0,0,0,0,1,102000,2018,4
458.62,72,1,1,0,0,0,0,0,0,1,73000,2018,4
110,72,1,1,0,0,0,0,0,0,1,73000,2018,4
531.21,65,1,1,0,0,0,0,0,0,1,26000,2018,4
300.56,65,1,1,0,0,0,0,0,0,1,26000,2018,4
94.62,29,2,1,0,0,0,0,0,0,1,9000,2018,4
43.35,29,2,1,0,0,0,0,0,0,1,9000,2018,4
600.81,33,1,1,0,0,0,0,0,0,1,75000,2018,4
521.04,33,1,1,0,0,0,0,0,0,1,75000,2018,4
219.99998,28,2,1,0,0,0,0,0,0,1,50304,2018,4
80,28,2,1,0,0,0,0,0,0,1,43955,2018,4
1039.73,49,2,0,0,0,1,0,0,0,1,230000,2018,4
419.52,49,2,0,0,0,1,0,0,0,1,230000,2018,4
308.71,27,2,1,0,0,0,0,0,0,1,300427.7,2018,4
70.43,27,2,1,0,0,0,0,0,0,1,300427.7,2018,4
280.14,54,2,1,0,0,0,0,0,0,1,5000,2018,4
588.96312,54,2,1,0,0,0,0,0,0,1,5000,2018,4
75.4,46,2,1,0,0,0,0,0,0,1,46047.8,2018,4
20.54,46,2,1,0,0,0,0,0,0,1,30681.4,2018,4
26.28,23,1,1,0,0,0,0,0,0,1,61492.8,2018,4
19.65,23,1,1,0,0,0,0,0,0,1,55888,2018,4
500.89,75,2,1,0,0,0,0,0,0,1,60514.8,2018,4
328.76,75,2,1,0,0,0,0,0,0,1,56345.2,2018,4
422.63,62,2,1,0,0,0,0,0,0,1,85000,2018,4
333.92436,62,2,1,0,0,0,0,0,0,1,85000,2018,4
223.69895,52,2,1,0,0,0,0,0,0,1,1e+05,2018,4
228.3,52,2,1,0,0,0,0,0,0,1,1e+05,2018,4
664.75,41,1,0,0,0,0,0,1,0,1,292427.7,2018,4
517.51,41,1,0,0,0,0,0,1,0,1,292427.7,2018,4
30.44,36,2,0,1,0,0,0,0,0,1,6000,2018,4
282.33464,28,1,1,0,0,0,0,0,0,1,73600,2018,4
277.28,28,1,1,0,0,0,0,0,0,1,73600,2018,4
105.82,19,1,1,0,0,0,0,0,0,1,33000,2018,4
15.16,19,1,1,0,0,0,0,0,0,1,33000,2018,4
365.64,30,2,1,0,0,0,0,0,0,1,54215.4,2018,4
268.44,30,2,1,0,0,0,0,0,0,1,56251,2018,4
136.22,27,2,1,0,0,0,0,0,0,1,80000,2018,4
1300.44006,27,2,1,0,0,0,0,0,0,1,80000,2018,4
772.47,69,2,1,0,0,0,0,0,0,1,51158.8,2018,4
1037.33002,69,2,1,0,0,0,0,0,0,1,109646.6,2018,4
286.57,57,2,1,0,0,0,0,0,0,1,46502,2018,4
478.48,57,2,1,0,0,0,0,0,0,1,46502,2018,4
390.80721,51,2,1,0,0,0,0,0,0,1,102000,2018,4
706.87621,51,2,1,0,0,0,0,0,0,1,102000,2018,4
53.44,53,2,1,0,0,0,0,0,0,1,51757.8,2018,4
289.84,53,2,1,0,0,0,0,0,0,1,102529.4,2018,4
366.6943,73,2,1,0,0,0,0,0,1,0,62782.6,2018,4
937.23278,73,2,1,0,0,0,0,0,1,0,61645.2,2018,4
339.94,60,2,1,0,0,0,0,0,0,1,82017,2018,4
298.20002,60,2,1,0,0,0,0,0,0,1,74133,2018,4
133.76,73,2,1,0,0,0,0,0,0,1,10000,2018,4
276.44,73,2,1,0,0,0,0,0,0,1,10000,2018,4
428.04,68,1,1,0,0,0,0,0,0,1,311427.7,2018,4
1043.90863,68,1,1,0,0,0,0,0,0,1,311427.7,2018,4
280.89,29,2,1,0,0,0,0,0,0,1,160000,2018,4
194.06,29,2,1,0,0,0,0,0,0,1,160000,2018,4
886.46,49,1,1,0,0,0,0,0,0,1,201000,2018,4
660.49,49,1,1,0,0,0,0,0,0,1,201000,2018,4
596.32,64,2,1,0,0,0,0,0,0,1,113494,2018,4
167.17,64,2,1,0,0,0,0,0,0,1,107123.8,2018,4
244.3,50,2,1,0,0,0,0,0,0,1,6000,2018,4
110.54,50,2,1,0,0,0,0,0,0,1,6000,2018,4
210.16,40,1,1,0,0,0,0,0,0,1,98316.2,2018,4
172.69,40,1,1,0,0,0,0,0,0,1,98338.2,2018,4
451.51294,32,2,1,0,0,0,0,0,0,1,120088,2018,4
404.95002,32,2,1,0,0,0,0,0,0,1,119431.8,2018,4
216.16,60,1,0,0,0,0,0,1,0,1,257427.7,2018,4
474.29,60,1,0,0,0,0,0,1,0,1,77175.6,2018,4
399.80602,47,1,1,0,0,0,0,0,0,1,92000,2018,4
380.07339,47,1,1,0,0,0,0,0,0,1,92000,2018,4
175.62,30,1,1,0,0,0,0,0,0,1,82000,2018,4
300.41,30,1,1,0,0,0,0,0,0,1,82000,2018,4
79.98,48,1,0,1,0,0,0,0,0,1,35000,2018,4
102.86,25,2,1,0,0,0,0,0,0,1,25635.6,2018,4
148.79,25,1,1,0,0,0,0,0,0,1,25612.6,2018,4
298.5725,34,2,1,0,0,0,0,0,0,1,87000,2018,4
270.39,34,2,1,0,0,0,0,0,0,1,87000,2018,4
292.48,25,1,1,0,0,0,0,0,0,1,28000,2018,4
254.16,25,1,1,0,0,0,0,0,0,1,28000,2018,4
427.96827,27,2,0,1,0,0,0,0,0,1,48042.4,2018,4
546.16784,27,2,0,1,0,0,0,0,0,1,34330,2018,4
133,45,1,0,1,0,0,0,0,0,1,152089.6,2018,4
420,45,1,0,0,0,0,0,1,0,1,257427.7,2018,4
128.27,23,1,1,0,0,0,0,0,0,1,55000,2018,4
82.36,23,1,1,0,0,0,0,0,0,1,55000,2018,4
197.08,38,1,1,0,0,0,0,0,0,1,98416.2,2018,4
151.14,38,1,1,0,0,0,0,0,0,1,75316.4,2018,4
155.40276,22,1,1,0,0,0,0,0,0,1,152333,2018,4
136.08,22,1,1,0,0,0,0,0,0,1,148669.6,2018,4
183.44,18,2,1,0,0,0,0,0,0,1,23243,2018,4
977.49899,42,1,0,0,0,1,0,0,0,1,180000,2018,4
958.29,56,1,1,0,0,0,0,0,0,1,55811.6,2018,4
508.83,56,1,1,0,0,0,0,0,0,1,56036.4,2018,4
273.84,24,2,0,0,0,1,0,0,0,1,83000,2018,4
169.76,24,2,0,0,0,1,0,0,0,1,83000,2018,4
103.2,21,1,1,0,0,0,0,0,0,1,1414.4,2018,4
122.86,21,1,1,0,0,0,0,0,0,1,1861.8,2018,4
15.26,26,1,0,1,0,0,0,0,0,1,82000,2018,4
63.98,26,1,0,1,0,0,0,0,0,1,82000,2018,4
602.26,66,2,1,0,0,0,0,0,0,1,91676,2018,4
709.713,66,2,1,0,0,0,0,0,0,1,91676,2018,4
152.18,24,2,0,0,0,0,0,1,0,1,28749.2,2018,4
215.98,24,2,0,0,0,0,0,1,0,1,19766,2018,4
110.28,81,2,1,0,0,0,0,0,0,1,34895.2,2018,4
89.79,81,2,1,0,0,0,0,0,0,1,36832.6,2018,4
93.44,50,2,1,0,0,0,0,0,0,1,45000,2018,4
190.39952,50,2,1,0,0,0,0,0,0,1,45000,2018,4
30,34,1,1,0,0,0,0,0,0,1,26030.2,2018,4
200,34,1,1,0,0,0,0,0,0,1,24964.2,2018,4
270.36,49,2,1,0,0,0,0,0,0,1,37028.6,2018,4
169.5,45,2,0,0,0,0,0,1,0,1,24000,2018,4
15.23,45,2,0,0,0,0,0,1,0,1,24000,2018,4
183.34308,22,2,1,0,0,0,0,0,0,1,45000,2018,4
7.5,22,2,1,0,0,0,0,0,0,1,45000,2018,4
398.71047,38,2,0,0,0,0,0,1,0,1,120000,2018,4
599.84,38,2,0,0,0,0,0,1,0,1,120000,2018,4
1073.05456,51,2,1,0,0,0,0,0,0,1,387427.7,2018,4
1739.65644,51,2,1,0,0,0,0,0,0,1,387427.7,2018,4
61.78198,53,1,1,0,0,0,0,0,0,1,42158.2,2018,4
120.01115,53,1,1,0,0,0,0,0,0,1,33055,2018,4
87.76,40,2,1,0,0,0,0,0,0,1,64431,2018,4
47.1,40,2,1,0,0,0,0,0,0,1,92199.6,2018,4
198.58,49,2,1,0,0,0,0,0,0,1,19200,2018,4
204.89,49,2,1,0,0,0,0,0,0,1,19200,2018,4
155.23,71,1,0,1,0,0,0,0,0,1,15000,2018,4
230.42,71,1,0,1,0,0,0,0,0,1,15000,2018,4
122.06,47,1,1,0,0,0,0,0,0,1,297829.7,2018,4
89.4,51,1,1,0,0,0,0,0,0,1,16782.6,2018,4
144.36,51,1,1,0,0,0,0,0,0,1,108000,2018,4
180.46,51,1,1,0,0,0,0,0,0,1,108000,2018,4
343.85,41,1,1,0,0,0,0,0,1,0,1250,2018,4
645.60913,41,1,1,0,0,0,0,0,1,0,1250,2018,4
888.16,57,2,1,0,0,0,0,0,0,1,407427.7,2018,4
981.92,57,2,1,0,0,0,0,0,0,1,407427.7,2018,4
270.02996,41,1,1,0,0,0,0,0,0,1,93000,2018,4
255.8,41,1,1,0,0,0,0,0,0,1,93000,2018,4
111.7,43,2,1,0,0,0,0,0,0,1,28000,2018,4
89.04,43,2,1,0,0,0,0,0,0,1,28000,2018,4
1989.38383,42,2,0,0,0,1,0,0,0,1,160000,2018,4
1586.88,42,2,0,0,0,1,0,0,0,1,160000,2018,4
491.35,36,2,1,0,0,0,0,0,0,1,25000,2018,4
506.9,36,2,1,0,0,0,0,0,0,1,25000,2018,4
334.21,62,1,0,0,0,1,0,0,0,1,180000,2018,4
1780.5,62,1,0,0,0,1,0,0,0,1,180000,2018,4
1050.51073,62,1,0,0,0,0,0,1,0,1,3700,2018,4
601.53077,62,1,0,0,0,0,0,1,0,1,3700,2018,4
707.07004,32,2,1,0,0,0,0,0,0,1,223000,2018,4
482.64202,32,2,1,0,0,0,0,0,0,1,223000,2018,4
222.97998,27,1,1,0,0,0,0,0,0,1,53000,2018,4
203.36536,27,1,1,0,0,0,0,0,0,1,53000,2018,4
316.7,39,1,1,0,0,0,0,0,0,1,69667.8,2018,4
436.74,39,1,1,0,0,0,0,0,0,1,80786.6,2018,4
238,28,2,1,0,0,0,0,0,0,1,56000,2018,4
110.94,28,2,1,0,0,0,0,0,0,1,56000,2018,4
794.24998,38,2,0,1,0,0,0,0,0,1,155000,2018,4
594.07,38,2,0,1,0,0,0,0,0,1,155000,2018,4
582.60239,41,2,1,0,0,0,0,0,0,1,116500,2018,4
605.69998,41,2,1,0,0,0,0,0,0,1,116500,2018,4
683.23,60,1,1,0,0,0,0,0,0,1,95600,2018,4
534.97429,60,1,1,0,0,0,0,0,0,1,95600,2018,4
188.46,28,2,1,0,0,0,0,0,0,1,48000,2018,4
481.73,28,2,1,0,0,0,0,0,0,1,48000,2018,4
250.8,75,1,0,0,0,1,0,0,0,1,14300,2018,4
901.58,75,1,0,0,0,1,0,0,0,1,14300,2018,4
1486.19998,68,1,1,0,0,0,0,0,0,1,310016.7,2018,4
2119.82814,68,1,1,0,0,0,0,0,0,1,291806.9,2018,4
760.66,37,2,0,0,0,1,0,0,0,1,46291.6,2018,4
338.26,24,2,0,0,0,1,0,0,0,1,65088.4,2018,4
30,30,2,1,0,0,0,0,0,0,1,35262.8,2018,4
411.22,53,2,1,0,0,0,0,0,0,1,335427.7,2018,4
863.69998,53,2,1,0,0,0,0,0,0,1,335427.7,2018,4
1221.3,58,2,1,0,0,0,0,0,0,1,257427.7,2018,4
581.49,58,2,1,0,0,0,0,0,0,1,257427.7,2018,4
166.01,21,2,1,0,0,0,0,0,0,1,1633.4,2018,4
137.25,21,2,1,0,0,0,0,0,0,1,2442.8,2018,4
360.27,65,1,1,0,0,0,0,0,0,1,20000,2018,4
1258.24,57,2,1,0,0,0,0,0,0,1,150000,2018,4
1103.37651,57,2,1,0,0,0,0,0,0,1,150000,2018,4
470.53,49,2,1,0,0,0,0,0,0,1,182162.8,2018,4
1230.69725,49,2,1,0,0,0,0,0,0,1,197119.6,2018,4
291.16998,30,1,0,0,0,0,0,1,0,1,50461,2018,4
274.63,30,1,0,0,0,0,0,1,0,1,41921,2018,4
567.8917,58,2,1,0,0,0,0,0,0,1,257427.7,2018,4
445.75,58,2,1,0,0,0,0,0,0,1,257427.7,2018,4
1500.33995,28,1,0,0,0,1,0,0,0,1,165618.6,2018,4
1528.86004,28,1,0,0,0,1,0,0,0,1,200521.2,2018,4
835.08,57,1,1,0,0,0,0,0,0,1,40000,2018,4
866.5837,57,1,1,0,0,0,0,0,0,1,40000,2018,4
361.47583,60,1,1,0,0,0,0,0,0,1,157639.6,2018,4
556.83457,60,1,1,0,0,0,0,0,0,1,161799.4,2018,4
358.49,59,2,1,0,0,0,0,0,0,1,111000,2018,4
408.10002,59,2,1,0,0,0,0,0,0,1,111000,2018,4
322.41662,47,2,1,0,0,0,0,0,0,1,32200,2018,4
267.04,47,2,1,0,0,0,0,0,0,1,32200,2018,4
881.37998,38,1,1,0,0,0,0,0,0,1,145000,2018,4
1046.22,38,1,1,0,0,0,0,0,0,1,145000,2018,4
316.93,51,2,1,0,0,0,0,0,0,1,66000,2018,4
264.3,51,2,1,0,0,0,0,0,0,1,66000,2018,4
492.26,32,1,1,0,0,0,0,0,0,1,12000,2018,4
478.56,32,1,1,0,0,0,0,0,0,1,12000,2018,4
302.42,62,1,1,0,0,0,0,0,0,1,20000,2018,4
260.05,62,1,1,0,0,0,0,0,0,1,20000,2018,4
250.74411,62,1,1,0,0,0,0,0,0,1,38000,2018,4
261.05588,62,1,1,0,0,0,0,0,0,1,38000,2018,4
126.35,65,2,1,0,0,0,0,0,0,1,12800,2018,4
657.04002,65,2,1,0,0,0,0,0,0,1,12800,2018,4
56.33,61,1,1,0,0,0,0,0,0,1,300476.1,2018,4
271.35,61,1,1,0,0,0,0,0,0,1,302675.9,2018,4
1008.5,53,2,1,0,0,0,0,0,0,1,1e+05,2018,4
244.24849,53,2,1,0,0,0,0,0,0,1,1e+05,2018,4
361.6,55,2,1,0,0,0,0,0,0,1,68527.8,2018,4
114.36,55,2,1,0,0,0,0,0,0,1,61114.4,2018,4
117.84,82,1,1,0,0,0,0,0,0,1,2400,2018,4
50.71,82,1,1,0,0,0,0,0,0,1,2400,2018,4
714.64014,53,1,1,0,0,0,0,0,0,1,123800,2018,4
347.25909,53,1,1,0,0,0,0,0,0,1,123800,2018,4
582.76485,50,1,1,0,0,0,0,0,0,1,70000,2018,4
423.43113,50,1,1,0,0,0,0,0,0,1,70000,2018,4
320.59,20,1,1,0,0,0,0,0,0,1,24000,2018,4
280.68002,20,1,1,0,0,0,0,0,0,1,24000,2018,4
609.13599,71,1,1,0,0,0,0,0,0,1,12155.8,2018,4
752.85242,71,1,1,0,0,0,0,0,0,1,12169.8,2018,4
1084.84,48,1,0,0,0,1,0,0,0,1,165509,2018,4
1229.84,48,1,0,0,0,1,0,0,0,1,186171,2018,4
215.5,26,2,1,0,0,0,0,0,0,1,47134,2018,4
277.52,26,2,1,0,0,0,0,0,0,1,59468.4,2018,4
2.19,47,1,0,0,0,1,0,0,0,1,257427.7,2018,4
495.72,47,1,0,0,0,1,0,0,0,1,257427.7,2018,4
691.99002,59,2,1,0,0,0,0,0,0,1,82379.6,2018,4
651.15656,59,2,1,0,0,0,0,0,0,1,86520.4,2018,4
317.19572,55,1,1,0,0,0,0,0,0,1,91135.8,2018,4
